split	cohort	participant_id	session_id	task_name	wav_path	feature_csv	duration_sec	transcript
train	adult	884551	3ca47522	respiration-and-cough-cough-2	bridge2ai_adult_wav_v2/884551__3ca47522__respiration-and-cough-cough-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_884551_3ca47522_respiration-and-cough-cough-2.csv	8.1500	Ahem, ahem, ahem, ahem.
train	adult	988026	84731907	productive-vocabulary-3	bridge2ai_adult_wav_v2/988026__84731907__productive-vocabulary-3.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_988026_84731907_productive-vocabulary-3.csv	6.1700	Perilous. State of being exposed to danger.
train	adult	606464	254ed076	diadochokinesis-ka	bridge2ai_adult_wav_v2/606464__254ed076__diadochokinesis-ka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_606464_254ed076_diadochokinesis-ka.csv	5.9700	Kaka kaka kaka kaka kaka
train	adult	342603	34877857	diadochokinesis-ka	bridge2ai_adult_wav_v2/342603__34877857__diadochokinesis-ka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_342603_34877857_diadochokinesis-ka.csv	5.7300	Taka taka taka taka taka taka taka taka taka taka taka taka
train	adult	506397	b1dddf63	prolonged-vowel	bridge2ai_adult_wav_v2/506397__b1dddf63__prolonged-vowel.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_506397_b1dddf63_prolonged-vowel.csv	6.1700	One, two, three, off.
train	adult	857952	14bc8ab3	diadochokinesis-buttercup	bridge2ai_adult_wav_v2/857952__14bc8ab3__diadochokinesis-buttercup.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_857952_14bc8ab3_diadochokinesis-buttercup.csv	13.5300	Buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup.
train	adult	576719	3493f01a	maximum-phonation-time-2	bridge2ai_adult_wav_v2/576719__3493f01a__maximum-phonation-time-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_576719_3493f01a_maximum-phonation-time-2.csv	14.1500	Ah, ah, ah, ah, ah, ah.
train	adult	226606	d2e0504e	diadochokinesis-pataka	bridge2ai_adult_wav_v2/226606__d2e0504e__diadochokinesis-pataka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_226606_d2e0504e_diadochokinesis-pataka.csv	7.7100	Pataka pataka pataka pataka pataka pataka pataka pataka pataka pataka pataka
train	adult	698926	c63e6402	respiration-and-cough-fivebreaths-2	bridge2ai_adult_wav_v2/698926__c63e6402__respiration-and-cough-fivebreaths-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_698926_c63e6402_respiration-and-cough-fivebreaths-2.csv	15.9500	................................................................................................................................
train	adult	967883	8b341ffa	respiration-and-cough-cough-2	bridge2ai_adult_wav_v2/967883__8b341ffa__respiration-and-cough-cough-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_967883_8b341ffa_respiration-and-cough-cough-2.csv	15.6900	Thank you.
train	adult	145966	0d80b3b2	diadochokinesis-pataka	bridge2ai_adult_wav_v2/145966__0d80b3b2__diadochokinesis-pataka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_145966_0d80b3b2_diadochokinesis-pataka.csv	5.8500	Pussycat, pussycat, pussycat, pussycat, pussycat, pussycat, pussycat, pussycat, pussycat, pussycat.
train	adult	725956	61163030	cape-v-sentences-2	bridge2ai_adult_wav_v2/725956__61163030__cape-v-sentences-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_725956_61163030_cape-v-sentences-2.csv	4.6100	How hard did he hit him?
train	adult	936658	93dad06c	respiration-and-cough-cough-1	bridge2ai_adult_wav_v2/936658__93dad06c__respiration-and-cough-cough-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_936658_93dad06c_respiration-and-cough-cough-1.csv	8.1100	I'm out.
train	adult	306355	36c7e2c3	loudness	bridge2ai_adult_wav_v2/306355__36c7e2c3__loudness.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_306355_36c7e2c3_loudness.csv	4.3100	Hey, hey, hey!
train	adult	282622	8de735bf	animal-fluency	bridge2ai_adult_wav_v2/282622__8de735bf__animal-fluency.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_282622_8de735bf_animal-fluency.csv	37.0500	Dog. Cat. Snake. Rabbits. Horse. Cow. Sheep. Horse, cow, sheep. It's like a...
train	adult	145966	052eff09	productive-vocabulary-5	bridge2ai_adult_wav_v2/145966__052eff09__productive-vocabulary-5.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_145966_052eff09_productive-vocabulary-5.csv	23.3700	Compartmentalize is... you put different things in the areas of expertise or areas of...
train	adult	403436	1708d604	cape-v-sentences-6	bridge2ai_adult_wav_v2/403436__1708d604__cape-v-sentences-6.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_403436_1708d604_cape-v-sentences-6.csv	1.8500	Peter will keep at the peak.
train	adult	718052	8553f3d9	harvard-sentences-list-67-6	bridge2ai_adult_wav_v2/718052__8553f3d9__harvard-sentences-list-67-6.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_718052_8553f3d9_harvard-sentences-list-67-6.csv	4.3900	A round mint will cover the dull spot.
train	adult	984716	82a30e2b	cape-v-sentences-v2-5	bridge2ai_adult_wav_v2/984716__82a30e2b__cape-v-sentences-v2-5.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_984716_82a30e2b_cape-v-sentences-v2-5.csv	3.1300	My mama makes lemon muffins.
train	adult	001573	54ab2a33	prolonged-vowel	bridge2ai_adult_wav_v2/001573__54ab2a33__prolonged-vowel.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_001573_54ab2a33_prolonged-vowel.csv	12.1300	One, two, three. Ah. Ah.
train	adult	606840	116cf97d	respiration-and-cough-cough-1	bridge2ai_adult_wav_v2/606840__116cf97d__respiration-and-cough-cough-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_606840_116cf97d_respiration-and-cough-cough-1.csv	6.5100	Yeah.
train	adult	145966	0d80b3b2	diadochokinesis-pa	bridge2ai_adult_wav_v2/145966__0d80b3b2__diadochokinesis-pa.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_145966_0d80b3b2_diadochokinesis-pa.csv	4.2100	Pa, pa, pa, pa, pa, pa, pa, pa, pa.
train	adult	380867	172bec31	harvard-sentences-list-12-10	bridge2ai_adult_wav_v2/380867__172bec31__harvard-sentences-list-12-10.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_380867_172bec31_harvard-sentences-list-12-10.csv	7.8900	We find joy in sinful sins.
train	adult	140761	51a38041	prolonged-vowel	bridge2ai_adult_wav_v2/140761__51a38041__prolonged-vowel.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_140761_51a38041_prolonged-vowel.csv	7.1300	One, two, three.
train	adult	712389	00850d28	harvard-sentences-list-37-3	bridge2ai_adult_wav_v2/712389__00850d28__harvard-sentences-list-37-3.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_712389_00850d28_harvard-sentences-list-37-3.csv	5.7900	He took the lead and kept it in the whole distance.
train	adult	342832	f456ebf0	diadochokinesis-pa	bridge2ai_adult_wav_v2/342832__f456ebf0__diadochokinesis-pa.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_342832_f456ebf0_diadochokinesis-pa.csv	14.0500	Pah, pah, pah, pah, pah, pah, pah, pah, pah, pah, pah.
train	adult	189197	84cb70a0	cape-v-sentences-4	bridge2ai_adult_wav_v2/189197__84cb70a0__cape-v-sentences-4.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_189197_84cb70a0_cape-v-sentences-4.csv	3.5700	We eat eggs every Easter.
train	adult	256385	b52925e5	respiration-and-cough-threequickbreaths-1	bridge2ai_adult_wav_v2/256385__b52925e5__respiration-and-cough-threequickbreaths-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_256385_b52925e5_respiration-and-cough-threequickbreaths-1.csv	7.3700	Shhhhhh.
train	adult	316915	8541b7ef	maximum-phonation-time-1	bridge2ai_adult_wav_v2/316915__8541b7ef__maximum-phonation-time-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_316915_8541b7ef_maximum-phonation-time-1.csv	45.3700	Aum.................................................................................................................................
train	adult	288176	a08b1f0e	prolonged-vowel	bridge2ai_adult_wav_v2/288176__a08b1f0e__prolonged-vowel.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_288176_a08b1f0e_prolonged-vowel.csv	12.1300	one two three four ah ah
train	adult	341581	097bbe6a	maximum-phonation-time-1	bridge2ai_adult_wav_v2/341581__097bbe6a__maximum-phonation-time-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_341581_097bbe6a_maximum-phonation-time-1.csv	13.6300	Do I say now ah?
train	adult	233410	6d6dc63e	respiration-and-cough-cough-1	bridge2ai_adult_wav_v2/233410__6d6dc63e__respiration-and-cough-cough-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_233410_6d6dc63e_respiration-and-cough-cough-1.csv	9.9700	Oh, oh, oh, oh, oh, oh, oh, oh, oh.
train	adult	823512	7655007f	respiration-and-cough-breath-2	bridge2ai_adult_wav_v2/823512__7655007f__respiration-and-cough-breath-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_823512_7655007f_respiration-and-cough-breath-2.csv	30.0300	So you
train	adult	291021	7c539231	voluntary-cough	bridge2ai_adult_wav_v2/291021__7c539231__voluntary-cough.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_291021_7c539231_voluntary-cough.csv	21.6700	Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh,
train	adult	378615	83db7dd7	diadochokinesis-ta	bridge2ai_adult_wav_v2/378615__83db7dd7__diadochokinesis-ta.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_378615_83db7dd7_diadochokinesis-ta.csv	3.1300	Ta ta ta ta ta ta ta ta ta ta ta ta ta ta ta
train	adult	563875	194d13c0	maximum-phonation-time-1	bridge2ai_adult_wav_v2/563875__194d13c0__maximum-phonation-time-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_563875_194d13c0_maximum-phonation-time-1.csv	16.3100	Ah.
train	adult	692893	b001739e	picture-description	bridge2ai_adult_wav_v2/692893__b001739e__picture-description.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_692893_b001739e_picture-description.csv	22.4100	I see a mother and two children. The boy is getting a cookie from the cookie jar. The mom is cleaning dishes with the faucet running over the sink. I see some dishes and I see the daughter antagonizing the boy and I see a lawn outside.
train	adult	033114	03eec81e	cape-v-sentences-4	bridge2ai_adult_wav_v2/033114__03eec81e__cape-v-sentences-4.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_033114_03eec81e_cape-v-sentences-4.csv	3.2500	We eat eggs every Easter.
train	adult	981647	e9aad8ae	respiration-and-cough-v2-threebreathsnose	bridge2ai_adult_wav_v2/981647__e9aad8ae__respiration-and-cough-v2-threebreathsnose.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_981647_e9aad8ae_respiration-and-cough-v2-threebreathsnose.csv	10.6700	you
train	adult	232241	7f89b71b	diadochokinesis-pataka	bridge2ai_adult_wav_v2/232241__7f89b71b__diadochokinesis-pataka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_232241_7f89b71b_diadochokinesis-pataka.csv	11.8100	Pitaka, Pitaka, Pitaka, Pitaka, Pitaka, Pitaka, Pitaka, Pitaka, Pitaka, Pitaka, Pitaka, Pitaka, Pitaka.
train	adult	821217	453d3e32	caterpillar-passage	bridge2ai_adult_wav_v2/821217__453d3e32__caterpillar-passage.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_821217_453d3e32_caterpillar-passage.csv	2.8700	Music
train	adult	857784	fd530453	loudness	bridge2ai_adult_wav_v2/857784__fd530453__loudness.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_857784_fd530453_loudness.csv	4.2900	Hey, hey, hey!
train	adult	971667	e94ee339	diadochokinesis-ka	bridge2ai_adult_wav_v2/971667__e94ee339__diadochokinesis-ka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_971667_e94ee339_diadochokinesis-ka.csv	7.6300	Caa caa caa caa caa caa caa caa caa caa caa
train	adult	174737	41037ab7	respiration-and-cough-fivebreaths-2	bridge2ai_adult_wav_v2/174737__41037ab7__respiration-and-cough-fivebreaths-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_174737_41037ab7_respiration-and-cough-fivebreaths-2.csv	23.9700	No.
train	adult	541679	a71f7a5a	diadochokinesis-pataka	bridge2ai_adult_wav_v2/541679__a71f7a5a__diadochokinesis-pataka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_541679_a71f7a5a_diadochokinesis-pataka.csv	9.1700	Patika, patika, patika, patika, patika, patika, patika, patika, patika, patika, patika, patika.
train	adult	919680	4643fa7e	diadochokinesis-pa	bridge2ai_adult_wav_v2/919680__4643fa7e__diadochokinesis-pa.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_919680_4643fa7e_diadochokinesis-pa.csv	6.3300	Papa Papa Papa Papa Papa Papa Papa Papa Papa
train	adult	462820	1e0e3d3b	harvard-sentences-list-13-5	bridge2ai_adult_wav_v2/462820__1e0e3d3b__harvard-sentences-list-13-5.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_462820_1e0e3d3b_harvard-sentences-list-13-5.csv	4.1100	Paste can cleanse the most dirty brass.
train	adult	438080	c81204e5	respiration-and-cough-fivebreaths-2	bridge2ai_adult_wav_v2/438080__c81204e5__respiration-and-cough-fivebreaths-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_438080_c81204e5_respiration-and-cough-fivebreaths-2.csv	26.4300	................................................................................................................................
train	adult	404060	35a8e495	loudness	bridge2ai_adult_wav_v2/404060__35a8e495__loudness.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_404060_35a8e495_loudness.csv	3.8100	Hey, hey, hey!
train	adult	606840	1c9c43d4	productive-vocabulary-1	bridge2ai_adult_wav_v2/606840__1c9c43d4__productive-vocabulary-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_606840_1c9c43d4_productive-vocabulary-1.csv	8.8700	I suppose like unplug,
train	adult	519701	0be9859f	productive-vocabulary-6	bridge2ai_adult_wav_v2/519701__0be9859f__productive-vocabulary-6.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_519701_0be9859f_productive-vocabulary-6.csv	7.7100	Oh, the Empire of Loyalists, it came up from the States to Canada.
train	adult	544851	b5ee1404	respiration-and-cough-cough-2	bridge2ai_adult_wav_v2/544851__b5ee1404__respiration-and-cough-cough-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_544851_b5ee1404_respiration-and-cough-cough-2.csv	6.7500	Cough, cough, cough, cough, cough.
train	adult	089022	894a2170	diadochokinesis-buttercup	bridge2ai_adult_wav_v2/089022__894a2170__diadochokinesis-buttercup.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_089022_894a2170_diadochokinesis-buttercup.csv	10.7700	Buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup.
train	adult	900579	64d3eadd	prolonged-vowel	bridge2ai_adult_wav_v2/900579__64d3eadd__prolonged-vowel.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_900579_64d3eadd_prolonged-vowel.csv	12.1300	One, two, three. Ah.
train	adult	726333	df041b64	maximum-phonation-time-1	bridge2ai_adult_wav_v2/726333__df041b64__maximum-phonation-time-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_726333_df041b64_maximum-phonation-time-1.csv	16.7500	Hmm.
train	adult	880250	10615047	glides-high-to-low	bridge2ai_adult_wav_v2/880250__10615047__glides-high-to-low.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_880250_10615047_glides-high-to-low.csv	4.4500	Hee hee hee hee hee.
train	adult	043314	276d54e9	productive-vocabulary-3	bridge2ai_adult_wav_v2/043314__276d54e9__productive-vocabulary-3.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_043314_276d54e9_productive-vocabulary-3.csv	6.4700	Oh, this is a memento of my trip to Italy.
train	adult	124647	7ede1701	respiration-and-cough-threequickbreaths-1	bridge2ai_adult_wav_v2/124647__7ede1701__respiration-and-cough-threequickbreaths-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_124647_7ede1701_respiration-and-cough-threequickbreaths-1.csv	14.6900	Sigh. Sigh. Sigh.
train	adult	698881	2b1d9575	respiration-and-cough-fivebreaths-1	bridge2ai_adult_wav_v2/698881__2b1d9575__respiration-and-cough-fivebreaths-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_698881_2b1d9575_respiration-and-cough-fivebreaths-1.csv	35.8500	Go upstairs! I
train	adult	886519	9f930a08	respiration-and-cough-cough-1	bridge2ai_adult_wav_v2/886519__9f930a08__respiration-and-cough-cough-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_886519_9f930a08_respiration-and-cough-cough-1.csv	5.7900	Cough, cough, cough, cough, cough.
train	adult	366306	ade759e8	loudness	bridge2ai_adult_wav_v2/366306__ade759e8__loudness.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_366306_ade759e8_loudness.csv	6.4900	Hey! Hey! Hey!
train	adult	818373	6497b274	respiration-and-cough-v2-hardcough	bridge2ai_adult_wav_v2/818373__6497b274__respiration-and-cough-v2-hardcough.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_818373_6497b274_respiration-and-cough-v2-hardcough.csv	3.6100	Thank you.
train	adult	208169	968c3af2	harvard-sentences-list-45-8	bridge2ai_adult_wav_v2/208169__968c3af2__harvard-sentences-list-45-8.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_208169_968c3af2_harvard-sentences-list-45-8.csv	3.6900	Drop the ashes on the worn old rug.
train	adult	263412	c3cae037	loudness	bridge2ai_adult_wav_v2/263412__c3cae037__loudness.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_263412_c3cae037_loudness.csv	3.9500	Hey! Hey! Hey!
train	adult	855293	06ccaf4d	respiration-and-cough-breath-1	bridge2ai_adult_wav_v2/855293__06ccaf4d__respiration-and-cough-breath-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_855293_06ccaf4d_respiration-and-cough-breath-1.csv	30.0300	. you
train	adult	919386	b27908fa	diadochokinesis-ta	bridge2ai_adult_wav_v2/919386__b27908fa__diadochokinesis-ta.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_919386_b27908fa_diadochokinesis-ta.csv	3.6500	Ta ta ta ta ta ta ta ta ta ta ta ta.
train	adult	915252	e015411d	respiration-and-cough-threequickbreaths-1	bridge2ai_adult_wav_v2/915252__e015411d__respiration-and-cough-threequickbreaths-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_915252_e015411d_respiration-and-cough-threequickbreaths-1.csv	5.9300	Oh, oh, oh, oh, oh.
train	adult	158128	12cf9ac0	harvard-sentences-list-25-9	bridge2ai_adult_wav_v2/158128__12cf9ac0__harvard-sentences-list-25-9.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_158128_12cf9ac0_harvard-sentences-list-25-9.csv	3.1300	The first worm gets snapped early.
train	adult	895779	3dcfd437	cape-v-sentences-2	bridge2ai_adult_wav_v2/895779__3dcfd437__cape-v-sentences-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_895779_3dcfd437_cape-v-sentences-2.csv	3.6700	How hard did he hit him?
train	adult	524544	122cbc29	diadochokinesis-pataka	bridge2ai_adult_wav_v2/524544__122cbc29__diadochokinesis-pataka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_524544_122cbc29_diadochokinesis-pataka.csv	6.5500	Pathika Pathika Pathika Pathika Pathika Pathika Pathika Pathika Pathika Pathika
train	adult	366956	95deba48	diadochokinesis-pa	bridge2ai_adult_wav_v2/366956__95deba48__diadochokinesis-pa.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_366956_95deba48_diadochokinesis-pa.csv	4.5500	Pa pa pa pa pa pa pa pa pa
train	adult	221317	681e141c	glides-low-to-high	bridge2ai_adult_wav_v2/221317__681e141c__glides-low-to-high.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_221317_681e141c_glides-low-to-high.csv	4.9300	And then...
train	adult	547947	1a312a29	maximum-phonation-time-2	bridge2ai_adult_wav_v2/547947__1a312a29__maximum-phonation-time-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_547947_1a312a29_maximum-phonation-time-2.csv	33.2700	Ah..
train	adult	591337	248ade03	cape-v-sentences-6	bridge2ai_adult_wav_v2/591337__248ade03__cape-v-sentences-6.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_591337_248ade03_cape-v-sentences-6.csv	3.6500	Peter will keep at the peak.
train	adult	874839	c50d55b1	respiration-and-cough-breath-2	bridge2ai_adult_wav_v2/874839__c50d55b1__respiration-and-cough-breath-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_874839_c50d55b1_respiration-and-cough-breath-2.csv	30.0300	I'm sorry.
train	adult	714750	3d57355d	productive-vocabulary-6	bridge2ai_adult_wav_v2/714750__3d57355d__productive-vocabulary-6.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_714750_3d57355d_productive-vocabulary-6.csv	6.6500	Le mama, le mana, le mama.
train	adult	886519	99cfce48	respiration-and-cough-breath-1	bridge2ai_adult_wav_v2/886519__99cfce48__respiration-and-cough-breath-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_886519_99cfce48_respiration-and-cough-breath-1.csv	30.0300	Thank you.
